,municipio,latitud,longitud,nombre,categoria,distancia,direccion
174,aldea-del-fresno,40.3215212,-4.19936,Bar Cosmos,Discotecas,210,"Carretera Chapineria, s/n, 28620 Aldea del Fresno Madrid"
175,algete,40.5961652,-3.4974246,Restaurante Gafotas,Restaurantes,59,"Calle San Roque, 24, 28110 Algete Comunidad de Madrid"
176,algete,40.5961652,-3.4974246,El Parador de Algete,Restaurantes,59,"Calle Mayor, s/n, 28110 Algete Madrid"
177,algete,40.5961652,-3.4974246,El Rincón de Portugal,Restaurantes,70,"Calle Fraguas, 3, 28110 Algete Comunidad de Madrid"
178,algete,40.5961652,-3.4974246,La Esquinita de Pablo,Restaurantes,92,"Limón Verde, 7, 28110 Algete Comunidad de Madrid"
179,algete,40.5961652,-3.4974246,El Mexi Bar de Copas,Restaurantes,146,"Calle Limon Verde, 3, 28110 Algete Comunidad de Madrid"
180,algete,40.5961652,-3.4974246,Maria Teresa Trapete de las Cuevas,Restaurantes,152,"Calle de la Paloma, 13, 28110 Algete Madrid"
181,algete,40.5961652,-3.4974246,El Obrador,Restaurantes,164,"Ofelia Nieto, 1, 28110 Algete Comunidad de Madrid"
182,algete,40.5961652,-3.4974246,Asador de Algete,Restaurantes,208,"Calle San Roque, 25, 28110 Algete Comunidad de Madrid"
183,algete,40.5961652,-3.4974246,Oca del Cielo,Restaurantes,248,"Calle San Roque, 34, 28110 Algete Madrid"
184,algete,40.5961652,-3.4974246,Restaurante Jorge Algete,Restaurantes,281,"San Roque, 35 (mayor), 28110 Algete Comunidad de Madrid"
185,algete,40.5961652,-3.4974246,Novo Gym Sport,Gimnasios,249,"Ronda de la Constitución, 136, 28110 Algete Comunidad de Madrid"
186,algete,40.5961652,-3.4974246,Club Deportivo Algete,Gimnasios,395,"Calle Mercado, s/n, 28110 Algete Comunidad de Madrid"
187,algete,40.5961652,-3.4974246,Fitness Forma y Salud,Gimnasios,1974,"Calle del Río Tormes, 3, 28110 Algete Comunidad de Madrid"
188,algete,40.5961652,-3.4974246,Fitness Algete,Gimnasios,1974,"Calle del Río Tormes, 3, 28110 Algete Comunidad de Madrid"
189,algete,40.5961652,-3.4974246,Aurelio Bar,Discotecas,335,"Calle de Felix Rodriguez de la Fuente, 9, 28110 Algete Comunidad de Madrid"
190,alpedrete,40.6599005,-4.0251223,Colegio de Registradores de la Propiedad,Universidades,116,"Calle Real, 1, 28430 Alpedrete Madrid"
191,alpedrete,40.6599005,-4.0251223,Escuela Infantil el Nogal,Universidades,396,"Calle Santa Quiteria, 28 Bajo, 28430 Alpedrete Comunidad de Madrid"
192,alpedrete,40.6599005,-4.0251223,Biblioteca Municipal,Bibliotecas,318,"Plaza Francisco Rabal, 0, 28430 Alpedrete Madrid"
193,alpedrete,40.6599005,-4.0251223,Maná,Restaurantes,15,"Calle de la Constitución, 2, 28430 Alpedrete Comunidad de Madrid"
194,alpedrete,40.6599005,-4.0251223,Restaurante Maná,Restaurantes,26,"Plaza de la Constitución, 1, 28430 Alpedrete Comunidad de Madrid"
195,alpedrete,40.6599005,-4.0251223,Cafetería Montablanc,Restaurantes,36,"Calle Colmenillas, 4, 28430 Alpedrete Madrid"
196,alpedrete,40.6599005,-4.0251223,La Casa de Cano,Restaurantes,49,"Plaza Vicente Guillen Zamorano, 4, 28430 Alpedrete Comunidad de Madrid"
197,alpedrete,40.6599005,-4.0251223,El Pollo Dorado II,Restaurantes,53,"Plaza de la Constitución, 1, 28430 Alpedrete Madrid"
198,alpedrete,40.6599005,-4.0251223,El Cabrero,Restaurantes,59,"Calle de San Juan, 10, 28430 Alpedrete Comunidad de Madrid"
199,alpedrete,40.6599005,-4.0251223,La Antigua Esquina,Restaurantes,63,"Avenida de los Canteros, 2, 28430 Alpedrete Comunidad de Madrid"
200,alpedrete,40.6599005,-4.0251223,El Chigre de Alpedrete,Restaurantes,75,"Avenida Canteros, 2 (Calle navillas), 28430 Alpedrete Comunidad de Madrid"
201,alpedrete,40.6599005,-4.0251223,La Tabernita del Mimo,Restaurantes,81,"Plaza Vicente Guillen Zamorano, 2, 28430 Alpedrete Comunidad de Madrid"
202,alpedrete,40.6599005,-4.0251223,Kekema,Restaurantes,82,"Pasaje de la Pozuela, 2, 28430 Alpedrete Comunidad de Madrid"
203,alpedrete,40.6599005,-4.0251223,Aim Yoga,Gimnasios,81,"Calle del Obispo Golfín, 11, 28430 Alpedrete Comunidad de Madrid"
204,alpedrete,40.6599005,-4.0251223,Ownstyle Urban Pilates,Gimnasios,147,"Calle Colmenillas, 20, Alpedrete Comunidad de Madrid"
205,alpedrete,40.6599005,-4.0251223,Claan Armarios y Puertas,Gimnasios,605,"Calle de los Talleres, 9, 28430 Alpedrete Madrid"
206,ambite,40.3289723,-3.1812115,Bar la estación,Restaurantes,420,"Camino de Valdemera, 441, 28580 Ambite Comunidad de Madrid"
207,anchuelo,40.4653862,-3.2689196,MesÓn Lopez,Restaurantes,51,"Plaza de la Constitución, s/n, 28818 Anchuelo Comunidad de Madrid"
208,anchuelo,40.4653862,-3.2689196,Bar cafetería NINO,Restaurantes,71,"Plaza de la Constitucion, 3, 28818 Anchuelo Madrid"
209,anchuelo,40.4653862,-3.2689196,Inmaculada Anchuelo Diaz,Restaurantes,90,"Travesia del Olmo, s/n, 28818 Anchuelo Madrid"
210,aranjuez,40.03221,-3.6039604,Centro de Estudios Superiores Felipe II,Universidades,102,"Calle del Almibar, 81, 28300 Aranjuez Madrid"
211,aranjuez,40.03221,-3.6039604,Universidad Complutense Centro de Estudios Superiores Felipe II,Universidades,188,"Calle Capitán, 39, 28300 Aranjuez Madrid"
212,aranjuez,40.03221,-3.6039604,Sala de Estudio del Isabel de Farnesio,Universidades,193,"Calle del Capitán Angosto Gómez Castrillón, 39, 28300 Aranjuez Comunidad de Madrid"
213,aranjuez,40.03221,-3.6039604,Cursos de Verano de la URJC,Universidades,531,"Calle Valeras, 22, Aranjuez Comunidad de Madrid"
214,aranjuez,40.03221,-3.6039604,La Barraca Teatro Popular,Universidades,618,"Calle de Montesinos, 10, 28300 Aranjuez Madrid"
215,aranjuez,40.03221,-3.6039604,Centro de Estudios Superiores Felipe II,Universidades,858,"Calle de San Pascual, 0, 28300 Aranjuez Madrid"
216,aranjuez,40.03221,-3.6039604,Residencia de Estudiantes en Aranjuez,Universidades,1435,"Monasterio de el Escorial Urbanización Ciud. las Artes, 1, 28300 Aranjuez Madrid"
217,aranjuez,40.03221,-3.6039604,ALOHA - Residencia de Estudiantes en Aranjuez,Universidades,1450,"Calle Monasterio de el Escorial, 1, 28300 Aranjuez Comunidad de Madrid"
218,aranjuez,40.03221,-3.6039604,Biblioteca Pública Municipal Álvarez de Quindós,Bibliotecas,193,"Calle del Capitán Angosto Gómez Castrillón, 39, 28300 Aranjuez Comunidad de Madrid"
219,aranjuez,40.03221,-3.6039604,La Felipa,Restaurantes,35,"Calle Stuart, 93, 28300 Aranjuez Comunidad de Madrid"
220,aranjuez,40.03221,-3.6039604,Restaurante Imperial,Restaurantes,61,"Calle de Postas, 29, 28300 Aranjuez Comunidad de Madrid"
221,aranjuez,40.03221,-3.6039604,Patio del Mercado,Restaurantes,63,"Plaza Constitución, s/n, 28300 Aranjuez Comunidad de Madrid"
222,aranjuez,40.03221,-3.6039604,"Burgos Izquierdo, M",Restaurantes,64,"Carretera Aranjuez-Brea de Tajo, Km 5, 28300 Aranjuez Madrid"
223,aranjuez,40.03221,-3.6039604,Café de Abastos,Restaurantes,71,"Calle Abastos, 56, 28300 Aranjuez Comunidad de Madrid"
224,aranjuez,40.03221,-3.6039604,Bonavia,Restaurantes,74,"Calle Postas, 20, 28300 Aranjuez Comunidad de Madrid"
225,aranjuez,40.03221,-3.6039604,Churrerias Veloso,Restaurantes,80,"Calle Abastos, 62, 28300 Aranjuez Madrid"
226,aranjuez,40.03221,-3.6039604,Chumy Restaurante,Restaurantes,80,"Calle de Abastos, 65, 28300 Aranjuez Madrid"
227,aranjuez,40.03221,-3.6039604,Voy Volando Aranjuez,Restaurantes,90,"Calle de Postas, 37, 28300 Aranjuez Madrid"
228,aranjuez,40.03221,-3.6039604,Casa José,Restaurantes,100,"Calle de Abastos, 32 (C/Andalucía), 28300 Aranjuez Comunidad de Madrid"
229,aranjuez,40.03221,-3.6039604,Club Piraguismo Aranjuez,Gimnasios,115,"Carretera Madrid, 6, 28300 Aranjuez Comunidad de Madrid"
230,aranjuez,40.03221,-3.6039604,Emeyoga,Gimnasios,127,"Calle del Almibar, 69, 28300 Aranjuez Comunidad de Madrid"
231,aranjuez,40.03221,-3.6039604,Escuela de Danza Palmira,Gimnasios,681,"Calle del Sol, 5, 28300 Aranjuez Comunidad de Madrid"
235,aranjuez,40.03221,-3.6039604,Escuela de Danza Palmira,Gimnasios,693,"Calle del Sol, 5, 28300 Aranjuez Comunidad de Madrid"
236,aranjuez,40.03221,-3.6039604,Area Fitness,Gimnasios,1206,"Calle San Vicente, 28300 Aranjuez Comunidad de Madrid"
237,aranjuez,40.03221,-3.6039604,Wellness Club,Gimnasios,1322,"Paseo del Deleite, s/n, 28300 Aranjuez Comunidad de Madrid"
238,aranjuez,40.03221,-3.6039604,Ozono,Gimnasios,1881,"Carretera de Toledo, 90, 28300 Aranjuez Madrid"
239,aranjuez,40.03221,-3.6039604,Pub Sasakus Karaoke,Discotecas,138,"Avenida de Andalucía, 2, 28300 Aranjuez Comunidad de Madrid"
240,aranjuez,40.03221,-3.6039604,El Laurel de Baco,Discotecas,305,"Calle de las Eras, 6, 28300 Aranjuez Comunidad de Madrid"
241,aranjuez,40.03221,-3.6039604,Budu,Discotecas,321,"Calle Stuart, 179, 28300 Aranjuez Comunidad de Madrid"
242,aranjuez,40.03221,-3.6039604,Tarantino,Discotecas,333,"Calle Almíbar, 165, 28300 Aranjuez Comunidad de Madrid"
243,aranjuez,40.03221,-3.6039604,Cue Pub,Discotecas,379,"Stuart, 177, 28300 Aranjuez Comunidad de Madrid"
244,aranjuez,40.03221,-3.6039604,Chapeau,Discotecas,398,"Stuart, 181, 28300 Aranjuez Comunidad de Madrid"
245,aranjuez,40.03221,-3.6039604,Belle Epoque,Discotecas,540,"Palacio de Silvela, 25, 28300 Aranjuez Madrid"
246,aranjuez,40.03221,-3.6039604,Artist,Discotecas,628,"Calle Foso, 93, Aranjuez Madrid"
247,arganda-del-rey,40.3007708,-3.4380688,Biblioteca Municipal Pablo Neruda,Universidades,21,"Tiendas, s/n, 28500 Arganda del Rey Comunidad de Madrid"
248,arganda-del-rey,40.3007708,-3.4380688,Colegio Oficial de Farmaceuticos de Madrid,Universidades,303,"Avenida Instituto, 5 Bajo, 28500 Arganda del Rey Madrid"
249,arganda-del-rey,40.3007708,-3.4380688,Centro Madrid-Arganda del Rey-UNED,Universidades,345,"Cno. Molino, 8, 28500 Arganda del Rey Madrid"
250,arganda-del-rey,40.3007708,-3.4380688,Colegio de Registradores de la Propiedad,Universidades,546,"Calle Virgen del Pilar, 2, 28500 Arganda del Rey Madrid"
251,arganda-del-rey,40.3007708,-3.4380688,Registro de la Propiedad Número 2,Universidades,649,"Avenida el Ejército, 32, 28500 Arganda del Rey Madrid"
252,arganda-del-rey,40.3007708,-3.4380688,Registro de la propiedad de arganda del rey nâº1,Universidades,771,"Cortinas de Cervantes, 10, 28500 Arganda del Rey Madrid"
253,arganda-del-rey,40.3007708,-3.4380688,Colegio de Abogados de Alcala de Henares,Universidades,775,"Camino del Molino, 3, 28500 Arganda del Rey Madrid"
254,arganda-del-rey,40.3007708,-3.4380688,Biblioteca Municipal Pablo Neruda,Bibliotecas,32,"Calle Tiendas, 8, 28500 Arganda del Rey Comunidad de Madrid"
255,arganda-del-rey,40.3007708,-3.4380688,Biblioteca,Bibliotecas,67,"Calle del Pilar, 18, 28500 Arganda del Rey Comunidad de Madrid"
256,arganda-del-rey,40.3007708,-3.4380688,Biblioteca Obra Social Caja Madrid,Bibliotecas,74,"Calle del Pilar, 18, 28500 Arganda del Rey Madrid"
257,arganda-del-rey,40.3007708,-3.4380688,Don Lito,Restaurantes,9,"Pza.Constitución, 5, 28500 Arganda del Rey Comunidad de Madrid"
258,arganda-del-rey,40.3007708,-3.4380688,Productos Codan,Restaurantes,26,"Camino de la Galeana, s/n, 28500 Arganda del Rey Madrid"
259,arganda-del-rey,40.3007708,-3.4380688,La Tertulia,Restaurantes,33,"Tiendas, 6, 28500 Arganda del Rey Comunidad de Madrid"
260,arganda-del-rey,40.3007708,-3.4380688,Bar el Geta,Restaurantes,60,"Plaza de la Solanilla, 12 (Pl. del Ayuntamiento), 28500 Arganda del Rey Comunidad de Madrid"
261,arganda-del-rey,40.3007708,-3.4380688,Cisne,Restaurantes,82,"Plaza Solanilla, 6, 28500 Arganda del Rey Comunidad de Madrid"
262,arganda-del-rey,40.3007708,-3.4380688,Burger Plaza,Restaurantes,199,"Plaza Solanilla, 9, 28500 Arganda del Rey Madrid"
263,arganda-del-rey,40.3007708,-3.4380688,Cerveceria Rangel,Restaurantes,264,"Calle Colonia los Almendros, s/n, 28500 Arganda del Rey Comunidad de Madrid"
264,arganda-del-rey,40.3007708,-3.4380688,AporpizzA,Restaurantes,307,"Avenida Miguel de Cervantes, 126, 16400 Tarancón Castilla-La Mancha"
265,arganda-del-rey,40.3007708,-3.4380688,Danebora,Restaurantes,341,"Carretera de Loeches, s/n, 28500 Arganda del Rey Comunidad de Madrid"
266,arganda-del-rey,40.3007708,-3.4380688,Cafetería Marcos,Restaurantes,346,"Calle de las Heras, 11, 28500 Arganda del Rey Comunidad de Madrid"
267,arganda-del-rey,40.3007708,-3.4380688,Gimnasio the room,Gimnasios,28,"Avenida Madrid Polígono Industrial San Sebastián, 100, Arganda del rey Madrid"
268,arganda-del-rey,40.3007708,-3.4380688,"Curvas, gimnasio femenino",Gimnasios,286,"Avenida del Instituto, 3, 28500 Arganda del Rey Madrid"
269,arganda-del-rey,40.3007708,-3.4380688,Patricia Marcote de Viana Cardenas,Gimnasios,286,"Avenida Instituto, 3, 28500 Arganda del Rey Madrid"
270,arganda-del-rey,40.3007708,-3.4380688,Arga Sport,Gimnasios,411,"Calle Gran Hábitat, 6, 28500 Arganda del Rey Comunidad de Madrid"
271,arganda-del-rey,40.3007708,-3.4380688,Gervas Sport,Gimnasios,524,"Calle Siete Vientos, 49, 28500 Arganda del Rey Madrid"
272,arganda-del-rey,40.3007708,-3.4380688,Basic-Fit Arganda del Rey,Gimnasios,893,"Avenida de los Derechos Humanos, 18 (C. Comprensión, 15), 28500 Arganda del Rey Comunidad de Madrid"
273,arganda-del-rey,40.3007708,-3.4380688,Yoga Premananda,Gimnasios,952,"Calle Comprensión, 11, 28500 Arganda del Rey Madrid"
274,arroyomolinos,39.1855991,-6.1630632,Ayuntamiento de Arroyomolinos de Montanez,Bibliotecas,14,"Plaza Constitucion, 1, 10161 Arroyomolinos Cáceres"
275,arroyomolinos,39.1855991,-6.1630632,Quesos Artesanos Gutierrez Cantero,Restaurantes,238,"Hernán Cortés, 45, 10161 Arroyomolinos Extremadura"
276,atazar-el,40.9343489,-3.4710919,Meson Elathazar,Restaurantes,34,"Avenida Presa de el Atazar, 1, El Atazar Comunidad de Madrid"
277,atazar-el,40.9343489,-3.4710919,Los Riscos el Atazar,Restaurantes,80,"Calle de la Iglesia, 3, 28189 El Atazar Comunidad de Madrid"
278,batres,40.2091393,-3.9215947,Castillo de Batres,Restaurantes,259,"Crta. M-404, 28976 Batres Comunidad de Madrid"
279,becerril-de-la-sierra,40.7163374,-3.9890681,Biblioteca Municipal de Becerril de la Sierra Biblioteca Municipal de Becerril de la Sierra,Bibliotecas,113,"Calle Real, 4, 28490 Becerril de la Sierra Madrid"
280,becerril-de-la-sierra,40.7163374,-3.9890681,Cafetería Spiegel,Restaurantes,16,"Plaza de la Constitucion, 13, 28490 Becerril de la Sierra Comunidad de Madrid"
281,becerril-de-la-sierra,40.7163374,-3.9890681,La Planchita de los Nachos,Restaurantes,27,"Calle de Alfonso XII, 6, 28490 Becerril de la Sierra Comunidad de Madrid"
282,becerril-de-la-sierra,40.7163374,-3.9890681,Dehesa del Guerrero,Restaurantes,32,"Calle Cebales, 1, 28490 Becerril de la Sierra Madrid"
283,becerril-de-la-sierra,40.7163374,-3.9890681,La Taberna de los Cerros,Restaurantes,34,"Calle de Bilbao, 12, 28490 Becerril de la Sierra Comunidad de Madrid"
284,becerril-de-la-sierra,40.7163374,-3.9890681,Las Cadenas,Restaurantes,54,"Alfonso XII, 5, 28490 Becerril de la Sierra Comunidad de Madrid"
285,becerril-de-la-sierra,40.7163374,-3.9890681,La Maliciosa,Restaurantes,68,"Avenida Calvo Sotelo, 4, 28490 Becerril de la Sierra Comunidad de Madrid"
286,becerril-de-la-sierra,40.7163374,-3.9890681,Las Terrazas,Restaurantes,113,"San Sebastián, 3, 28490 Becerril de la Sierra Comunidad de Madrid"
287,becerril-de-la-sierra,40.7163374,-3.9890681,El Albero,Restaurantes,119,"Orense, 11, 28490 Becerril de la Sierra Comunidad de Madrid"
288,becerril-de-la-sierra,40.7163374,-3.9890681,La GastroCerveceria,Restaurantes,142,"Paseo de San Sebastián, 12, 28490 Becerril de la Sierra Comunidad de Madrid"
289,becerril-de-la-sierra,40.7163374,-3.9890681,La Taberna de Becerril,Restaurantes,145,"Paseo San Sebastián, 5, 28490 Becerril de la Sierra Comunidad de Madrid"
290,becerril-de-la-sierra,40.7163374,-3.9890681,Gonna Fitness Center,Gimnasios,234,"Paseo de la Ermita, 11, 28490 Becerril de la Sierra Comunidad de Madrid"
291,belmonte-de-tajo,40.1336305,-3.3398654,Pub Gernica,Restaurantes,278,"Calle Encomienda, 66, 28390 Belmonte de Tajo Comunidad de Madrid"
292,berrueco-el,40.8889705,-3.5614344,Restaurante el Molino,Restaurantes,85,"Calle de la Calzada, 17, 28192 El Berrueco Comunidad de Madrid"
293,berrueco-el,40.8889705,-3.5614344,Dento Do Eido,Restaurantes,117,"Carretera del Berrueco-Cervera, Km 2, El Berrueco Madrid"
294,berrueco-el,40.8889705,-3.5614344,El Picachuelo,Restaurantes,263,"Carretera el Berrueco-Cervera, Km 1, 28192 El Berrueco Comunidad de Madrid"
295,berrueco-el,40.8889705,-3.5614344,Restaurante el Picachuelo,Restaurantes,1656,"Carretera el Berrueco-Cervera, Km 1500, 28192 El Berrueco Comunidad de Madrid"
296,berzosa-del-lozoya,40.9757802,-3.5236736,Bar Tere,Restaurantes,89,"Calle Llano de la Huerta, 0, 16892 Cañizares Cuenca"
297,berzosa-del-lozoya,40.9757802,-3.5236736,Bar la Plaza,Restaurantes,1914,"Real, s/n, 40313 Torreadrada Segovia"
298,berzosa-del-lozoya,40.9757802,-3.5236736,Posada de Serrada,Restaurantes,1941,"Plaza de la Constitución, 2, 28195 Serrada Comunidad de Madrid"
299,boadilla-del-monte,40.4053485,-3.8764663,Museo Historico de la Informatica,Universidades,344,"Calle Campus de Montegancedo, 0, 28660 Boadilla del Monte Comunidad de Madrid"
300,boadilla-del-monte,40.4053485,-3.8764663,Colegio de Registradores de la Propiedad,Universidades,655,"Avenida Nuevo Mundo, 8 Bajo, 28660 Boadilla del Monte Madrid"
301,boadilla-del-monte,40.4053485,-3.8764663,Colegio Oficial de Farmaceuticos de Madrid,Universidades,936,"Avenida Isabel de Farnesio, 24, 28660 Boadilla del Monte Madrid"
302,boadilla-del-monte,40.4053485,-3.8764663,Escuela de Música y Auditorio,Universidades,964,"Avenida Isabel de Farnesio, 16, 28660 Boadilla del Monte Comunidad de Madrid"
303,boadilla-del-monte,40.4053485,-3.8764663,Brintic Gestion,Universidades,1122,"Manuel de Falla, 59, 28660 Boadilla del Monte Madrid"
304,boadilla-del-monte,40.4053485,-3.8764663,Colegio Helade,Universidades,1465,"Calle de Severo Ochoa, 6, 28660 Boadilla del Monte Madrid"
305,boadilla-del-monte,40.4053485,-3.8764663,Fundacion Universia,Universidades,1569,"Avenida Cantabria Ciudad Grupo Santander, s/n (Edificio Arrecife - Ciudad Financiera), 28660 Boadilla del Monte Comunidad de Madrid"
306,boadilla-del-monte,40.4053485,-3.8764663,Sala de Lectura la Millonaria,Bibliotecas,138,"El Convento, 10, 28660 Boadilla del Monte Comunidad de Madrid"
307,boadilla-del-monte,40.4053485,-3.8764663,Biblioteca Municipal de Boadilla del Monte,Bibliotecas,148,"Calle Mártires, 1, 28660 Boadilla del Monte Comunidad de Madrid"
308,boadilla-del-monte,40.4053485,-3.8764663,Biblioteca Publica Municipal,Bibliotecas,148,"Calle de los Mártires, 1, 28660 Boadilla del Monte Madrid"
309,boadilla-del-monte,40.4053485,-3.8764663,Cafetería Boadilla,Restaurantes,47,"Plaza Cruz, 5, 28660 Boadilla del Monte Madrid"
310,boadilla-del-monte,40.4053485,-3.8764663,Morgano Crafted Beers,Restaurantes,63,"Calle del Álamo, 2, 28660 Boadilla del Monte Comunidad de Madrid"
311,boadilla-del-monte,40.4053485,-3.8764663,La Barbacana,Restaurantes,92,"Avenida de Adolfo Suárez, 14, 28660 Boadilla del Monte Comunidad de Madrid"
312,boadilla-del-monte,40.4053485,-3.8764663,El Palacio de Boadilla,Restaurantes,92,"Avenida del Generalísimo, 14, 28660 Boadilla del Monte Comunidad de Madrid"
313,boadilla-del-monte,40.4053485,-3.8764663,Bar de Tapas la Marina,Restaurantes,104,"Calle de la Vega, 1, 28660 Boadilla del Monte Madrid"
314,boadilla-del-monte,40.4053485,-3.8764663,La Lonja de Boadilla,Restaurantes,132,"Calle García Noblejas, 5, 28660 Boadilla del Monte Comunidad de Madrid"
315,boadilla-del-monte,40.4053485,-3.8764663,La Casona de Boadilla,Restaurantes,135,"Calle Buenavista, 7, Boadilla del Monte Comunidad de Madrid"
316,boadilla-del-monte,40.4053485,-3.8764663,La Lonja de Boadilla,Restaurantes,179,"Avenida del Generalísimo, 31, 28660 Boadilla del Monte Comunidad de Madrid"
317,boadilla-del-monte,40.4053485,-3.8764663,Il Forno di Boadilla,Restaurantes,194,"Calle de los Mártires, 4, 28660 Boadilla del Monte Comunidad de Madrid"
318,boadilla-del-monte,40.4053485,-3.8764663,Cafetería Restaurante Delicias,Restaurantes,209,"Calle Convento, 3, 28660 Boadilla del Monte Comunidad de Madrid"
319,boadilla-del-monte,40.4053485,-3.8764663,H & F Boadilla Club,Gimnasios,185,"Calle del Convento, 4, 28660 Boadilla del Monte Comunidad de Madrid"
320,boadilla-del-monte,40.4053485,-3.8764663,Body Built,Gimnasios,202,"Calle del Convento, 4, 28660 Boadilla del Monte Madrid"
321,boadilla-del-monte,40.4053485,-3.8764663,Pilates Siglo Xxi,Gimnasios,831,"Avenida Nuevo Mundo, 5, 28660 Boadilla del Monte Comunidad de Madrid"
322,boadilla-del-monte,40.4053485,-3.8764663,Quiero Ser Artista,Gimnasios,951,"Avenida Isabel de Farnesio, 27, 28660 Boadilla del Monte Comunidad de Madrid"
323,boadilla-del-monte,40.4053485,-3.8764663,Pilates Boadilla,Gimnasios,993,"Avenida Nuevo Mundo, 5 (Avda. Isabel De Farnesio), 28660 Boadilla del Monte Madrid"
324,boadilla-del-monte,40.4053485,-3.8764663,Yoga Bega Alas,Gimnasios,1098,"Avenida Condesa de Chinchón, 107, 28660 Boadilla del Monte Comunidad de Madrid"
